Id,class
659,2.9801162491283393e-07
660,7.628179326349715e-08
661,2.525828712725891e-06
662,1.6170899091023677e-07
663,9.799106069305858e-08
664,1.6803778387371464e-07
665,1.1658633694156835e-07
666,6.187698811738597e-07
667,1.3866899688212578e-07
668,9.561045223405157e-08
669,2.1197146283257772e-07
670,7.251567423283555e-08
671,1.4264200836327201e-07
672,1.3160828533046636e-07
673,2.1097782773011697e-07
674,7.385012914291599e-07
675,6.552615577575716e-08
676,1.162750466913698e-07
677,3.225768802186351e-08
678,1.0100205762078493e-07
679,1.1162922750532891e-07
680,4.8372229233468176e-08
681,3.055317324198943e-08
682,7.932472888332963e-08
683,9.068056751552927e-08
684,2.4195757838696936e-07
685,9.821867859858943e-08
686,1.804545412906525e-07
687,5.703717572435566e-07
688,2.547345394908351e-06
689,7.901452643477154e-08
690,2.4804328208669084e-07
691,1.804545412906525e-07
692,1.4001115357489158e-07
693,5.849579176232033e-07
694,2.4186480822501716e-07
695,1.5921806187944965e-06
696,4.504624157949724e-06
697,2.031919911981769e-07
698,2.8369569523512674e-07
699,4.436537641036867e-06
700,1.2117164752255815e-06
701,1.6756832339734322e-06
702,8.12468143120389e-06
703,9.552555623821463e-07
704,1.5343030174206457e-07
705,2.1606729354943216e-07
706,9.403474360684854e-08
707,1.890231768698202e-07
708,5.821389594680284e-08
709,3.772211238633182e-07
710,7.063728648166992e-08
711,2.767744725119145e-08
712,2.9454595144859086e-08
713,3.3321354329042747e-07
714,2.901420003115986e-08
715,2.1847741266704918e-08
716,1.5992937765171616e-08
717,2.7031630342583506e-08
718,2.095380742232086e-08
719,1.991875292733782e-08
720,7.63407107714048e-08
721,3.0877106505227954e-07
722,1.0406405435576433e-07
723,1.567023803936318e-07
724,1.6525372902897467e-07
725,1.567023803936318e-07
726,9.998646692315248e-08
727,1.4001115357489158e-07
728,1.337013283663888e-05
729,8.998454334257505e-07
730,9.630813782152714e-08
731,1.1701040956637646e-07
732,3.112815136440327e-07
733,7.208422109336519e-07
734,7.355756576091246e-07
735,4.54611090310051e-06
736,2.697258867383975e-07
737,5.73625793385694e-08
738,1.736694154436164e-07
739,1.3586309915571014e-07
740,1.2737512254111223e-07
741,9.631158460628406e-08
742,4.910949313466894e-07
743,1.9515478850755467e-06
744,5.897945062162957e-07
745,1.9583468379625774e-07
746,3.112815136440327e-07
747,3.9962686603658303e-07
748,2.776312134294345e-07
749,1.6600826901913758e-07
750,2.872848506373117e-07
751,9.565426139965218e-08
752,3.112815136440327e-07
753,2.4912952313196146e-07
754,8.443187300607278e-08
755,3.637726165646021e-07
756,1.4447395613871252e-07
757,1.567023803936318e-07
758,1.5551425894411071e-07
759,1.7643091120638492e-07
760,9.613160817090417e-08
761,9.651971098824536e-08
762,6.321097038256331e-07
763,1.1790801848496367e-07
764,5.667728773432791e-08
765,5.2125004108879574e-08
766,1.6148026157270273e-08
767,8.503827961038952e-08
768,3.41907938550911e-08
769,4.37626797712528e-08
770,2.817549547912971e-08
771,9.817127852520094e-08
772,1.2380359762379493e-08
773,1.5101237619696296e-08
774,4.235378595955745e-08
775,2.4092937842739343e-08
776,2.3272532693664204e-08
777,1.5979284111020203e-08
778,1.4694654952100834e-08
779,3.389469533373999e-08
780,2.628094118083594e-08
781,1.661069816338146e-08
782,9.22995071840131e-09
783,2.383891063371448e-08
784,4.158091580742128e-08
785,1.1310758218834982e-07
786,1.4355971956080472e-07
787,5.128569100048189e-08
788,4.460355091152395e-07
789,5.514707932399377e-07
790,1.4615172520315746e-06
791,5.591187273731978e-08
792,1.9890089663604885e-08
793,3.410785199695811e-08
794,7.984063541533639e-08
795,1.4252007119091728e-07
796,1.0426285342068375e-07
797,8.493073193263407e-08
798,5.917889112858071e-08
799,8.062778877105962e-08
800,1.4504769781584866e-07
801,1.0737050656279902e-07
802,5.321121458505282e-07
803,5.564641339841624e-08
804,1.863828678688295e-07
805,1.2869648251867292e-06
806,2.494723691204697e-06
807,1.2763833128688365e-08
808,1.9036724601247388e-07
809,6.342428986519474e-08
810,1.2934155094377107e-07
811,4.1896180308223164e-08
812,2.9645044721570135e-07
813,4.334200443498693e-07
814,1.0831065545043936e-06
815,3.2495499688070735e-07
816,3.441565877082195e-08
817,6.190294493093786e-08
818,1.0141825881590548e-07
819,5.5117178732416585e-08
820,2.1771000383188053e-07
821,1.8537153261596455e-07
822,4.591293436376704e-07
823,1.6439824919922857e-06
824,8.176513768762391e-08
825,4.219683413604425e-07
826,2.697258867383975e-07
827,2.98678085908934e-07
828,1.940964155355383e-07
829,1.6384296628151447e-07
830,9.866413232900086e-06
831,1.845356905348118e-06
832,1.899345967458817e-07
833,1.2703926825003018e-05
834,1.2414742442812297e-07
835,1.7932474761431706e-07
836,1.4674606041138388e-07
837,6.626505767639394e-08
838,2.188934347533875e-07
839,1.597154285616113e-07
840,1.0758457731153505e-07
841,5.504690579672832e-07
842,2.740017963653913e-06
843,1.5437695320769989e-06
844,1.0996913483527039e-06
845,7.608552254181911e-07
846,9.99179604289028e-07
847,7.881034931912822e-07
848,3.706694928278754e-07
849,7.355756576091246e-07
850,2.1597898416931365e-07
851,4.890844119854598e-07
852,6.093405271812695e-07
853,1.8036061033529222e-07
854,1.319390875060635e-07
855,9.791830502739283e-07
856,5.615328024682161e-07
857,1.7215495027255972e-07
858,1.4589942070016923e-07
859,1.055167726052329e-07
860,1.0082346774545547e-07
861,3.869471105369165e-07
862,2.6727953180685647e-07
863,1.810450676399875e-07
864,1.7132475388827843e-07
865,1.2365011766707026e-07
866,4.618459483016861e-06
867,3.887514168228327e-07
868,1.5313621842792234e-07
869,9.90355514635634e-07
870,3.9962686603658303e-07
871,1.757586676729679e-07
872,2.031919911981769e-07
873,2.2586775655032862e-07
874,6.550873371457045e-08
875,1.0749216952042975e-06
876,6.90870148814041e-08
877,1.7531322413286683e-07
878,5.835861032743378e-05
879,5.156103846687139e-07
880,9.99179604289028e-07
881,1.3777001983445637e-07
882,1.4142467227376035e-07
883,6.25026937632388e-07
884,1.6087169442212029e-06
885,3.634417447637581e-08
886,2.4605779450673476e-08
887,2.3240581060129047e-08
888,5.5126557093084026e-08
889,5.7964909176752526e-08
890,1.8594254570449842e-08
891,5.784088282427361e-08
892,1.2629105518187647e-07
893,5.636240705022644e-08
894,4.060676767172104e-08
895,5.984416751612707e-08
896,2.0306372394304826e-07
897,2.588054720140587e-08
898,8.967575260801924e-08
899,1.0668042467618905e-08
900,5.150567780025426e-08
901,7.427986936098347e-08
902,7.941742389661409e-08
903,1.813075075777718e-07
904,2.454549682593773e-08
905,3.0238167544206327e-08
906,4.078652413166028e-08
907,2.7037057422446374e-08
908,1.2325796371410635e-07
909,2.3971408540024434e-08
910,3.496690833108524e-08
911,1.2046562963385997e-08
912,2.4894818687615124e-07
913,4.7428891192313877e-08
914,2.164912902041333e-07
915,2.1084879884994589e-07
916,1.5379949743091936e-06
917,1.423352781744608e-07
918,2.6276176993923234e-07
919,1.7997625783783904e-07
920,2.4206884847354187e-07
921,3.0858502203105594e-06
922,1.5678224171546703e-07
923,6.332491594393384e-05
924,1.0977176194043502e-07
925,1.257397728859999e-07
926,5.2021155865073504e-08
927,7.774719526056428e-08
928,2.6519423483937213e-08
929,2.4625815044230643e-08
930,3.037601496107189e-07
931,9.705856748149982e-08
932,9.49814479507667e-09
933,2.4172642286232146e-06
934,9.687980899655046e-08
935,2.615951794867085e-08
936,4.5074444947163754e-07
937,1.0146567740372605e-08
938,7.331097198707537e-08
939,2.558515832140536e-07
940,7.95674403632771e-07
941,4.746685756779768e-08
942,4.216604127480816e-07
943,1.4681488701317338e-08
944,2.8560357807778046e-08
945,3.7740629027656084e-06
946,1.673245617862915e-07
947,2.2237651603146835e-08
948,7.690018644659332e-08
949,1.9863323176446768e-08
950,2.621451003087144e-07
951,1.2679764373094708e-07
952,9.066485751092435e-07
953,8.025836830590628e-08
954,9.115136139438658e-09
955,8.72798685936563e-08
956,8.382634659923192e-08
957,5.495780147369558e-08
958,7.218011467398052e-08
959,5.619316934253797e-08
960,2.969071395193563e-07
961,1.4016765586160327e-07
962,1.3950518306364956e-07
963,7.337378124851604e-06
964,8.057760722954908e-08
965,5.339105725856985e-07
966,1.4715561648335563e-08
967,2.3128798860656453e-08
968,4.3271649500989484e-08
969,1.4460124934442614e-07
970,2.93524735593585e-07
971,1.8521141389494925e-07
972,2.805528303759474e-08
973,1.646982033103665e-07
974,5.5758859861201236e-08
975,2.1219238371541913e-07
976,4.224561902263433e-07
977,1.3924375267062259e-08
978,2.271799944630242e-07
979,1.1451222954485456e-07
980,4.322852687573954e-08
981,2.0335444099631402e-08
982,3.853370728035647e-08
983,5.954674115813051e-08
984,5.390212169074577e-07
985,1.4809877822859688e-08
986,1.969160180883251e-07
987,1.9609628670660244e-07
988,1.2193633361453435e-08
989,1.1713952872422896e-07
990,1.384628720193457e-07
991,5.235521438507631e-07
992,1.0070747744484462e-06
993,1.3387657142812312e-07
994,1.0755501339248227e-08
995,2.218259867738181e-08
996,2.192010601290739e-08
997,2.5686833647783357e-07
998,1.2058343702193948e-08
999,4.297953040890252e-08
1000,1.8818491906648886e-05
1001,3.928902291000923e-07
1002,6.340992758232167e-07
1003,2.589752401751404e-07
1004,5.319330765910882e-07
1005,5.375191078885093e-08
1006,8.61658739251006e-08
1007,5.292269727803479e-08
1008,6.678254545043456e-08
1009,1.0357728554861594e-07
1010,2.2876546346127535e-08
1011,6.718525411000173e-08
1012,7.151167467313097e-07
1013,1.2558755145657875e-08
1014,2.5150442758036417e-07
1015,1.6152520534223364e-08
1016,9.500308061839019e-08
1017,2.9517553944520867e-08
1018,5.8695195997290534e-08
1019,6.934511649631675e-08
1020,2.7589900196604793e-08
1021,1.8882205175800268e-08
1022,1.7485954125385828e-07
1023,2.8695732297397433e-07
1024,4.2027184710870055e-07
1025,1.1059713197765313e-06
1026,6.444472883089426e-07
1027,5.928481182785473e-08
1028,2.9398367559907576e-08
1029,2.068205688580993e-08
1030,2.4409103127097406e-08
1031,3.279837862594399e-08
1032,6.379244168359388e-08
1033,1.3180226405130042e-08
1034,1.49693930046003e-08
1035,4.83402448211226e-07
1036,6.936475253008452e-07
1037,4.358569523000636e-08
