Id,class
234,3.1992461708829116e-05
235,0.00013865903093972164
236,3.323653111555094e-05
237,1.7685346375581074e-05
238,1.8878340980439327e-05
239,2.3047325924514904e-05
240,2.7263535909952282e-05
241,0.0016352296635883052
242,5.4361393830517714e-05
243,2.4518837287811974e-05
244,9.858251391644947e-05
245,7.85542198950299e-05
246,6.105724212783034e-05
247,0.00025350646361839814
248,2.0580254073667998e-05
249,3.6796921340224076e-05
250,2.942310180601447e-05
251,0.000533504903300052
252,0.00011926829244119024
253,0.00021991198830383728
254,2.60868600593868e-05
255,0.0009439936993420387
256,0.0010525373149973352
257,0.00010347239704638625
258,0.00043494312605146595
259,0.0005256220061180964
260,7.740187501680767e-05
261,0.0001199366531740447
262,8.50787004730328e-05
263,4.292419909326251e-05
264,4.122476661199786e-05
265,2.91056133459643e-05
266,1.857992678371185e-05
267,0.00011074189940111098
268,1.8315537152857337e-05
269,1.8412203240518923e-05
270,3.8828526549910534e-05
271,1.720282788035069e-05
272,1.7977148916493365e-05
273,2.313611103047595e-05
274,1.8063457394320413e-05
275,1.795804579143265e-05
276,2.4282262119333938e-05
277,1.8276967625689565e-05
278,1.748560885199826e-05
279,0.00010272471793366644
280,1.77462588768998e-05
281,2.11868220106904e-05
282,1.9378093787139445e-05
283,3.237617659779442e-05
284,2.7433267127707483e-05
285,1.8058537960536898e-05
286,1.796896256153085e-05
287,2.0362276222357774e-05
288,1.833527257775722e-05
289,2.4394275885007992e-05
290,2.8185796698205423e-05
291,1.8307932456855608e-05
292,1.9160372854207235e-05
293,1.8894920629085108e-05
294,1.8023438475901624e-05
295,2.06242495138753e-05
296,1.8426617107202567e-05
297,1.7521550482731864e-05
298,1.9111139673898495e-05
299,1.8405467732936496e-05
300,2.1483791692391563e-05
301,1.931325775342866e-05
302,1.9289262770433943e-05
303,1.920640127660011e-05
304,1.945818842994802e-05
305,1.8933794317768925e-05
306,1.9830399052534166e-05
307,1.9217502237160808e-05
308,2.616092700152843e-05
309,3.9377124520808824e-05
310,3.9449966278048706e-05
311,2.906628812325217e-05
312,2.1554314354972585e-05
313,2.8022810966893204e-05
314,3.39792946281618e-05
315,2.7993388786384723e-05
316,3.977344917057839e-05
317,6.80732836868532e-05
318,2.934896536611649e-05
319,5.248947729632607e-05
320,4.316249062111828e-05
321,3.197903811470136e-05
322,3.319382602030463e-05
323,4.247121062876216e-05
324,2.8848223384327348e-05
325,3.936460454589047e-05
326,0.00015207660372004614
327,2.5173429441450636e-05
328,3.128373028060326e-05
329,2.43987514117777e-05
330,4.142243590568778e-05
331,3.963519309138864e-05
332,4.090164816350365e-05
333,3.072365010191313e-05
334,2.3175631529555753e-05
335,4.4830296628977074e-05
336,2.1502821431465093e-05
337,2.1477500765511646e-05
338,2.114362659193646e-05
339,2.9123879254054844e-05
340,7.52512915894997e-05
341,2.2819554201208582e-05
342,3.534897266080833e-05
343,2.1976202677635648e-05
344,2.1143594707251666e-05
345,2.2907129543403e-05
346,2.0890968678062227e-05
347,4.0405246119102255e-05
348,2.2729074507358147e-05
349,2.0283606102114016e-05
350,2.611567281977116e-05
351,2.6370389647622134e-05
352,2.240880884754943e-05
353,2.2492243734343334e-05
354,2.7848154946159105e-05
355,2.8826884709390405e-05
356,2.0486620077226345e-05
357,1.946910965921714e-05
358,2.514527121841931e-05
359,2.2786434630567785e-05
360,2.2801734411919144e-05
361,2.7545107868970536e-05
362,2.313611103047595e-05
363,1.6938406751343215e-05
364,1.7945955117438852e-05
365,4.126129807223976e-05
366,2.1132143251297923e-05
367,1.8708201423225732e-05
368,1.8300475857900272e-05
369,2.220950080944997e-05
370,1.9560018431403677e-05
371,1.990176655949062e-05
372,2.127919609771879e-05
373,1.7932005880383322e-05
374,0.00012024263350146502
375,2.034685860725653e-05
376,2.188216940014727e-05
377,4.997180450359104e-05
378,2.2138796001260352e-05
379,5.567946098190296e-05
380,2.2969754420892334e-05
381,1.8068118059410623e-05
382,1.7789023566832498e-05
383,9.885101480590685e-05
384,1.7765950684335725e-05
385,2.062293564669845e-05
386,2.036101593453082e-05
387,2.3063107778689388e-05
388,2.4111816842953144e-05
389,5.2869512067696166e-05
390,2.2318709021089292e-05
391,1.8475651114886097e-05
392,1.809932688583436e-05
393,1.870913280339481e-05
394,1.7267455629304697e-05
395,1.8572091534814136e-05
396,2.0776562537806747e-05
397,1.747529990344412e-05
398,0.00010547817705912118
399,1.8185089642161423e-05
400,2.2131748381316786e-05
401,2.5100959560127767e-05
402,5.139663857367691e-05
403,2.0725579860692664e-05
404,2.1363323540006647e-05
405,1.8867707957030948e-05
406,2.2606560951196812e-05
407,2.7529172551424243e-05
408,1.724241251236396e-05
409,2.1129764082836123e-05
410,1.960061992321635e-05
411,2.4652129601472834e-05
412,1.9031657059269587e-05
413,2.021827492606293e-05
414,2.1961322169848747e-05
415,1.911724970937691e-05
416,2.2177371001838457e-05
417,2.9782274694313324e-05
418,3.113315924485621e-05
419,2.2351891739052232e-05
420,1.8388925686724076e-05
421,1.9158023885575784e-05
422,1.826516307321538e-05
423,2.2197400502146402e-05
424,1.8427665475171752e-05
425,1.7899502792461148e-05
426,2.1414540171236783e-05
427,2.612040379835217e-05
428,2.142051187555938e-05
429,1.7608016768059876e-05
430,2.2677641181157505e-05
431,2.3710967970429642e-05
432,2.130934768038001e-05
433,5.428520211085453e-05
434,2.4351030032194726e-05
435,1.826279249063559e-05
436,1.742334037376724e-05
437,3.0602291148436736e-05
438,9.347259040267774e-05
439,2.0164915246681376e-05
440,1.932860166771714e-05
441,1.9921021273022536e-05
442,1.738819698459049e-05
443,2.3221803662334167e-05
444,2.530069407970095e-05
445,2.0985125185884018e-05
446,1.883943651688049e-05
447,2.2755356596884333e-05
448,0.12558128455799084
449,0.055973819833929565
450,1.955422431730694e-05
451,2.0048650249991786e-05
452,1.964848612552071e-05
453,3.2560348284589814e-05
454,2.3899522984289453e-05
455,1.9207851208742578e-05
456,1.9822716404064233e-05
457,2.1194026451823537e-05
458,2.2132646632310215e-05
459,2.1148321838910528e-05
460,2.1354123974652283e-05
461,2.1172430212590487e-05
462,2.1193944715288323e-05
463,2.079969779884185e-05
464,2.082064922018338e-05
465,2.1148620873407606e-05
466,2.9093665818084122e-05
467,2.0899505869476477e-05
468,2.609717484205274e-05
469,2.2541612135181905e-05
470,2.891659540316909e-05
471,2.2280233518578233e-05
472,2.094097057180311e-05
473,2.2251664632020685e-05
474,2.6324567951713597e-05
475,2.335873440809365e-05
476,2.2617360849794283e-05
477,2.926093028758722e-05
478,2.653041918334598e-05
479,2.971152101666167e-05
480,2.148270397088051e-05
481,2.1483479289685073e-05
482,2.1118133895989636e-05
483,2.612879380534622e-05
484,2.07996877417418e-05
485,2.1131554281532613e-05
486,2.20391055175961e-05
487,3.0216069595315242e-05
488,2.1393240181404845e-05
489,2.1120316307064563e-05
490,2.8178433364775777e-05
491,2.213184234873708e-05
492,2.119402700632118e-05
493,2.1989698334436873e-05
494,2.1127202970489645e-05
495,2.8686129548877698e-05
496,2.1193945269785967e-05
497,2.2148864825627285e-05
498,2.1186004213087355e-05
499,1.8257833390289028e-05
500,2.2985679565666622e-05
501,1.8103598723096335e-05
502,1.9202267521887398e-05
503,1.9036033932926207e-05
504,2.4086392659332376e-05
505,1.8816143948016238e-05
506,2.6429889326334753e-05
507,1.905760997721433e-05
508,1.933917465792304e-05
509,2.6745260004437362e-05
510,1.804675506291111e-05
511,2.134263375135827e-05
512,1.880306984024355e-05
513,2.1412866193529268e-05
514,1.6841178752596133e-05
515,1.8368459686875185e-05
516,1.9099473618842348e-05
517,1.7487873243401692e-05
518,2.2144791838003377e-05
519,2.1871647703672703e-05
520,2.002201134439184e-05
521,2.098390549101787e-05
522,1.864543414415811e-05
523,1.7941597299180866e-05
524,3.846024625883306e-05
525,2.2705141054789987e-05
526,3.234815112098597e-05
527,1.7816247022914006e-05
528,1.8750167113808277e-05
529,2.1933713662529183e-05
530,1.8046101494476702e-05
531,2.2427746520327093e-05
532,1.8371100041407122e-05
533,1.8531476080500363e-05
534,1.826576344558042e-05
535,4.390890979175111e-05
536,8.786382592093358e-05
537,1.9827196535668685e-05
538,1.8054917864152444e-05
539,2.0364540443432004e-05
540,1.825987797087227e-05
541,1.7362776782930832e-05
542,1.8277096005074992e-05
543,1.825144531525524e-05
544,1.8061010849685742e-05
545,2.117111547176185e-05
546,2.1897911821500687e-05
547,2.197344030628545e-05
548,2.2461592660819882e-05
549,2.4637591044123022e-05
550,1.7368811772986525e-05
551,1.6964851601023192e-05
552,1.8335779611298885e-05
553,2.315393051025468e-05
554,1.9085019909758508e-05
555,2.07904891436149e-05
556,0.0001477288304471886
557,2.445941188430444e-05
558,2.3714775041864316e-05
559,0.00013012552550179839
560,2.377842158558033e-05
561,2.1843154096898176e-05
562,1.8883107662747277e-05
563,2.270202947430805e-05
564,2.0360106143565645e-05
565,1.7201834973461598e-05
566,1.8611849859141125e-05
567,2.794206023837363e-05
568,0.00012009544372061252
569,2.4568797339289495e-05
570,1.8592137415585276e-05
571,1.8332990265945667e-05
572,2.506235467610666e-05
573,1.833461029194174e-05
574,2.252516336014929e-05
575,1.8112430975898637e-05
576,2.0578212066311816e-05
577,2.218605316827169e-05
578,2.6033764218538698e-05
579,1.9621885619578907e-05
580,4.016748295545724e-05
581,1.8785336587333394e-05
582,1.7597419127767053e-05
583,1.9477810889984466e-05
584,2.089553450631027e-05
585,1.6995512890777733e-05
586,2.1946668771528736e-05
587,2.001173975280598e-05
588,2.0128399176373557e-05
589,1.8091674292869513e-05
590,1.822978762930163e-05
591,1.8284930705831475e-05
592,1.7946505416450273e-05
593,3.0351876956399474e-05
594,2.774523144344399e-05
595,2.2046242327216204e-05
596,1.8261961618470057e-05
597,1.739287941829766e-05
598,2.0334814060622608e-05
599,1.7967279004063487e-05
600,2.1865221665072502e-05
601,1.8892381667153653e-05
602,2.4221105547951463e-05
603,2.2424789580160837e-05
604,1.8907456240830414e-05
605,0.00010602532001414858
606,1.8533553424184613e-05
607,1.7872435907963887e-05
608,2.1430693564278508e-05
609,2.0268802408368526e-05
610,3.3057325535706226e-05
611,1.9577019904918926e-05
612,1.7857748719900676e-05
613,3.115824072047692e-05
614,2.669279062003023e-05
615,3.10958345736778e-05
616,0.00013269994355608056
617,1.8239278081903038e-05
618,2.4152598880744927e-05
619,1.8767134878057272e-05
620,1.6915057352329733e-05
621,1.8839364748686506e-05
622,1.8441407834634064e-05
623,2.3513341567989357e-05
624,1.8925127002933502e-05
625,2.79200123303799e-05
626,2.5461772818436492e-05
627,2.146423356723583e-05
628,2.2943769388904973e-05
629,3.607404522146463e-05
630,1.9906432649844467e-05
631,2.145555179083193e-05
632,2.248436240791263e-05
633,5.165280712374614e-05
634,8.823195602010423e-05
635,0.00022045036146883416
636,2.1823256220680893e-05
637,2.1904167730740303e-05
638,2.3320990130494924e-05
639,4.5979445498854286e-05
640,2.233349204407228e-05
641,2.236250070817998e-05
642,2.179405893768115e-05
643,3.463612633175907e-05
644,2.1416555739531718e-05
645,1.9905058982616605e-05
646,2.7658494418833703e-05
647,7.523144173172959e-05
648,4.417922991619865e-05
649,0.00022437006164325804
650,0.0002312850709327383
651,0.00014996189181231
652,3.0283685028714947e-05
653,2.3309906981343223e-05
654,2.707248268071917e-05
655,2.3021250605301287e-05
656,4.1473875131055534e-05
657,3.975869564531374e-05
658,3.70078659469457e-05
659,3.229125408192755e-05
660,2.0052274442578957e-05
661,3.883245572205157e-05
662,2.9976368461445507e-05
663,2.146077087683205e-05
664,2.9982037490431917e-05
665,2.3193113196714514e-05
666,3.199882597305234e-05
667,2.6724491639205445e-05
668,2.128087881364894e-05
669,3.8013806376016026e-05
670,2.1164489601840213e-05
671,2.7144430876666736e-05
672,2.2512170985777136e-05
673,3.319757297037663e-05
674,4.9314186406871386e-05
675,1.9938182948021456e-05
676,2.2880079473739744e-05
677,2.1589307762176342e-05
678,2.4457000088319207e-05
679,2.2463001630278562e-05
680,1.8428868669799226e-05
681,1.842881475476733e-05
682,1.8694561892492733e-05
683,1.91039397436787e-05
684,2.097185894893611e-05
685,1.9367842362939628e-05
686,2.8899553308026118e-05
687,4.577026668819219e-05
688,4.642228166899813e-05
689,2.4348009174731793e-05
690,6.471850948782056e-05
691,2.8899553308026118e-05
692,4.6965750817114036e-05
693,3.311406574493841e-05
694,3.7700907260525226e-05
695,4.2790502043700376e-05
696,4.729134853613581e-05
697,0.00022685006729387686
698,0.00024815013392606207
699,0.0001855603554981653
700,4.061246628099161e-05
701,6.623407152906745e-05
702,0.0002860486164347045
703,7.468031324086169e-05
704,2.2198558006775965e-05
705,2.2390534801280742e-05
706,1.9760510672020157e-05
707,3.810889547954036e-05
708,1.824549543097267e-05
709,2.449693103885002e-05
710,1.8975848454824018e-05
711,2.3345863532736895e-05
712,2.2436963223658302e-05
713,3.931548368061325e-05
714,2.2856869647094903e-05
715,2.185322926299817e-05
716,1.7362044275806407e-05
717,1.8255153035094248e-05
718,1.8541545946970507e-05
719,1.8581546572422715e-05
720,1.843545922920731e-05
721,1.873771920060165e-05
722,2.1972214798336655e-05
723,2.9487904736957008e-05
724,2.1378865902074307e-05
725,2.9370428288276743e-05
726,3.942817534976479e-05
727,4.626719888976547e-05
728,0.00020874726949930575
729,3.8345971824094586e-05
730,2.1487527500368892e-05
731,2.1936962582155553e-05
732,2.1597201578085675e-05
733,3.5732507888696136e-05
734,0.00014562634623597055
735,0.00029588940943206103
736,0.00012774629197565758
737,2.0911104399098206e-05
738,0.00020490229691069034
739,4.411928417770788e-05
740,4.245869372505002e-05
741,2.1592532407581075e-05
742,3.116216379141133e-05
743,8.277430164635562e-05
744,2.2594830529778496e-05
745,2.1487211872393022e-05
746,2.1844938078537886e-05
747,3.0617162669570605e-05
748,2.160207039157888e-05
749,2.1508546998045825e-05
750,4.0815370752229964e-05
751,2.0817227314175625e-05
752,2.197753386827709e-05
753,2.1623012390514155e-05
754,2.334767378428047e-05
755,2.3668423191957864e-05
756,2.119560857739587e-05
757,2.9487904736957008e-05
758,2.9856406397468243e-05
759,2.0977061343404846e-05
760,2.0822915461462958e-05
761,2.1425454332539932e-05
762,2.3336780710994105e-05
763,3.945011854302491e-05
764,2.0798264202320482e-05
765,1.8493220582962175e-05
766,1.8376621031329957e-05
767,1.7473920785545508e-05
768,1.837559283891417e-05
769,1.9104131946455788e-05
770,1.841659304536919e-05
771,2.4553930927794558e-05
772,1.696318481221541e-05
773,2.1005361111732997e-05
774,2.2335756083638568e-05
775,1.853803662275988e-05
776,1.8205412828570763e-05
777,1.973904959194186e-05
778,1.971053451403105e-05
779,1.669549938399471e-05
780,1.6674102198192163e-05
781,1.785408292069374e-05
782,1.734544845502752e-05
783,1.8211724811554077e-05
784,1.821622064107336e-05
785,1.8322539728091e-05
786,1.815120572360164e-05
787,1.862691571353958e-05
788,1.955509932646248e-05
789,3.067309592521937e-05
790,5.0237350355250806e-05
791,2.174785569697334e-05
792,1.7656628932048925e-05
793,1.9220284087383543e-05
794,1.9292107979533885e-05
795,2.1172775517149986e-05
796,2.0694434757475025e-05
797,2.616506798008248e-05
798,1.8672833474438528e-05
799,2.2115661197948804e-05
800,1.829160709454632e-05
801,2.1078658282722525e-05
802,2.4273292986040017e-05
803,1.844217996652299e-05
804,2.7668973965075793e-05
805,2.340415372763799e-05
806,3.045037714114534e-05
807,1.9003447760578273e-05
808,2.6909804805193313e-05
809,1.9388061579147338e-05
810,2.1565625663342225e-05
811,1.880680946193045e-05
812,2.0769365276308008e-05
813,2.1557059485275498e-05
814,0.00012188150673655148
815,0.00010419096499955119
816,2.117896771128577e-05
817,1.874861751655829e-05
818,1.8278142464234837e-05
819,1.9485188659925512e-05
820,3.773488957625117e-05
821,3.898768599324281e-05
822,0.0002673339014096903
823,4.7596672207826636e-05
824,2.3561386740551978e-05
825,0.00011391996368107928
826,0.00018072548797143286
827,2.1744703887425133e-05
828,2.1503136639876965e-05
829,2.2275322976579508e-05
830,0.0003726426226448663
831,0.00023570264894199033
832,2.2333619582097014e-05
833,0.00018050676571395034
834,4.411459224327379e-05
835,2.166881751154313e-05
836,2.686897906082851e-05
837,2.228363790177745e-05
838,3.3184761674559266e-05
839,2.8334393784693113e-05
840,2.2373882328283872e-05
841,4.466870966168543e-05
842,0.00013053462612690105
843,7.054734266100213e-05
844,7.335495276648775e-05
845,0.00014369840946190375
846,0.0002482093844514615
847,3.68552152970921e-05
848,3.942096453033434e-05
849,0.00014562634623597055
850,4.8400882946682494e-05
851,2.2559055638610075e-05
852,2.3317481757008835e-05
853,2.145607053327598e-05
854,2.3480264716052825e-05
855,2.326683989867727e-05
856,2.2630087565362993e-05
857,3.885136854037723e-05
858,4.5718849499073745e-05
859,4.666145320190041e-05
860,0.0002154880376339567
861,4.996285697041849e-05
862,2.1834639662684845e-05
863,0.00014705618779426355
864,3.0499215394104327e-05
865,2.226472740155746e-05
866,0.0002843794065330457
867,0.00018072548797143286
868,4.637493512220689e-05
869,0.0005483948613721315
870,2.7934143760994876e-05
871,0.00023085907741293452
872,0.0002490928369336165
873,0.00019330098667630255
874,3.545005573760253e-05
875,4.062720183985092e-05
876,3.68589131628204e-05
877,0.00011097692755568221
878,0.0005856275773315297
879,3.0747111581813365e-05
880,0.00029960114391041476
881,4.697521691874376e-05
882,2.6324828125031583e-05
883,4.979253818314373e-05
884,1.867692994659468e-05
885,2.0244958523711288e-05
886,1.8820592564307236e-05
887,1.8834083361889978e-05
888,1.921270099347793e-05
889,1.90748299055018e-05
890,1.799510515716123e-05
891,2.9010451310762408e-05
892,2.3913335497395988e-05
893,1.824800397240337e-05
894,1.821790635316579e-05
895,2.3117939566315093e-05
896,1.766857163865055e-05
897,2.0657756047147806e-05
898,2.3707348571553696e-05
899,2.2643204087449455e-05
900,2.629643515884028e-05
901,1.7531043206177553e-05
902,2.2752541568766004e-05
903,2.215599919651552e-05
904,2.0652885629142147e-05
905,1.7410312859264355e-05
906,2.0985332392020913e-05
907,1.823426339680471e-05
908,1.832079059663048e-05
909,1.6705827263388946e-05
910,2.373884920896441e-05
911,1.7272939955146486e-05
912,2.4062582276282106e-05
913,1.8663444599876365e-05
914,2.5113359859012785e-05
915,1.7870216976948913e-05
916,3.303993766997945e-05
917,1.9610743155649087e-05
918,2.8865585108111337e-05
919,2.151276608755535e-05
920,2.6609609399553066e-05
921,4.428536472807368e-05
922,2.235241458325403e-05
923,4.460255033208261e-05
924,2.2080243395597983e-05
925,2.1557081119128698e-05
926,1.847674163806964e-05
927,2.1316107857012903e-05
928,2.1926130108546512e-05
929,2.254266303918214e-05
930,2.415326157120421e-05
931,2.9302514765944418e-05
932,1.7383249024950142e-05
933,3.2625419073534914e-05
934,2.276792759942013e-05
935,2.4388523989532073e-05
936,2.045754117023391e-05
937,1.8093832436359215e-05
938,1.986233592410052e-05
939,0.0001018024347702968
940,1.9408150615599936e-05
941,1.7395615193756372e-05
942,2.0507086143738405e-05
943,1.9374132220751188e-05
944,1.7411763615796172e-05
945,1.7801038606982335e-05
946,2.4023750631964758e-05
947,2.0930338812037143e-05
948,1.8219438963967656e-05
949,1.7942771985008022e-05
950,2.2456052924904388e-05
951,1.8561284911179512e-05
952,2.7704834258440607e-05
953,1.8429094526518427e-05
954,2.0380331960215153e-05
955,2.385479537916363e-05
956,2.1102036417319974e-05
957,1.821316902494362e-05
958,1.820765122156854e-05
959,1.786255816030887e-05
960,2.446692534716305e-05
961,2.105054120210752e-05
962,2.097286133522241e-05
963,3.4053774624950346e-05
964,1.838413913397182e-05
965,2.6484318950575423e-05
966,1.738563359970607e-05
967,2.3636241965534217e-05
968,2.3828313545773034e-05
969,1.8609802917872903e-05
970,4.1030055424702254e-05
971,2.3543279840901948e-05
972,1.753155978501969e-05
973,1.8720426235863675e-05
974,1.8418383908653896e-05
975,2.4638184381480675e-05
976,3.0836702510561856e-05
977,1.83562149844321e-05
978,3.575771049301759e-05
979,2.1769791677820032e-05
980,2.0141741294914737e-05
981,1.874806705717198e-05
982,1.796829172544038e-05
983,2.2306556619203006e-05
984,5.360619650634665e-05
985,1.797027689173691e-05
986,2.1544771791027757e-05
987,2.558139808845639e-05
988,1.7397531447054807e-05
989,2.2449475231263993e-05
990,2.3276269986296536e-05
991,2.1989631465918172e-05
992,2.466149378437801e-05
993,1.6939293824121522e-05
994,1.7120753028301104e-05
995,1.7760228581121166e-05
996,1.824094529354761e-05
997,4.65056846493083e-05
998,2.047294394213253e-05
999,2.3342398732224763e-05
1000,0.00015283332651424203
1001,1.751833627829125e-05
1002,2.5758202943909233e-05
1003,0.00021308192550776147
1004,0.00015131632434228046
1005,1.9343619932662118e-05
1006,1.968635922326381e-05
1007,2.0100746493289984e-05
1008,2.051476297804601e-05
1009,3.0182813501473592e-05
1010,1.79214382462712e-05
1011,2.22515375046101e-05
1012,9.447611593671479e-05
1013,1.804876065130504e-05
1014,1.8089861976883716e-05
1015,2.4048061545645212e-05
1016,2.1229332782232136e-05
1017,1.8460091620661554e-05
1018,1.872594454821389e-05
1019,1.8758238224250997e-05
1020,1.8622703921061867e-05
1021,2.0919426230003394e-05
1022,2.0704965806260383e-05
1023,1.969946903280538e-05
1024,2.7746924627025442e-05
1025,3.2083881794479914e-05
1026,2.9566985782067356e-05
1027,2.3483924382494783e-05
1028,2.0755422496110858e-05
1029,1.7661716910436194e-05
1030,1.750800039060768e-05
1031,1.847907838615625e-05
1032,1.7957843434627066e-05
1033,1.8723202696433274e-05
1034,1.8060775656594218e-05
1035,1.9023460926414404e-05
1036,3.208475405540866e-05
1037,2.1731892513888403e-05
1038,2.685540501433516e-05
1039,1.7373431962783805e-05
